"","WB_ID","Chr","Strand","Start","End","Rlog2FC","Rpadj","Glog2FC","Gpadj","N2_A_R_TPM","N2_B_R_TPM","N2_C_R_TPM","N2_D_R_TPM","CB_A_R_TPM","CB_B_R_TPM","CB_C_R_TPM","CB_D_R_TPM","N2_A_G_TPM","N2_B_G_TPM","N2_C_G_TPM","N2_D_G_TPM","CB_A_G_TPM","CB_B_G_TPM","CB_C_G_TPM","CB_D_G_TPM","Annot","Anticorr","Direction","Query","Source","PID","AlnLen","Mismatch","TChr","TStart","TEnd"
"205","WBGene00019806","V","-",6045640,6047908,-0.665944311104946,8.26804272669313e-11,-3.41404860722477,1.314175551854e-11,10.66069,10.04483,10.482543,8.377728,15.617201,15.913386,17.145634,14.979162,0.390357,0.852132,0,0.482753,5.7166,4.613142,5.091283,7.606772,"R01B10.4 is an ortholog of human PGAP3 (post-GPI attachment to proteins 3); RNA sequencing and microarray studies indicate that R01B10.4 is regulated by emr-1, lem-2, gld-4, fog-3, sir-2.1, ain-2, alg-1, fbf-1, gld-2, rnp-8, gld-1, tdp-1, nuo-6, lin-35, and eat-2; RNA sequencing and microarray studies indicate that R01B10.4 is regulated by Rotenone, Cry5B, Humic substances, and Allantoin; RNA sequencing studies indicate that R01B10.4 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"206","WBGene00020018","III","+",5807052,5809206,0.3676342173102,0.0409633388058543,-4.70655513453677,4.15620890462993e-08,5.370957,5.087356,4.536583,4.588518,4.197207,3.651537,4.418902,2.859174,1.94872,26.647232,5.088163,2.573218,212.315094,287.413727,258.709106,244.010605,"R12B2.2 is an ortholog of human BLZF1 (basic leucine zipper nuclear factor 1); microarray and RNA sequencing studies indicate that R12B2.2 is regulated by sma-2, gld-2, set-2, wdr-5.1, csr-1, sir-2.1, and fbf-1; microarray studies indicate that R12B2.2 is regulated by Progesterone, single-walled carbon nanotubes, Paraquat, and Sirolimus; tiling array, microarray, and RNA sequencing studies indicate that R12B2.2 is enriched in the hypodermis and germ line and in the AVA, AVE, GABAergic, PVD, OLL, ALM, and PLM neurons.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"207","WBGene00020088","I","-",368370,373445,-0.21217156635868,0.00261469517635403,1.6205886404878,7.25253164599175e-05,19.138603,19.928078,19.892458,20.21969,23.890625,22.576086,22.5825,23.375076,3.733994,7.292359,2.80175,6.049285,1.56822,2.072687,1.552953,1.400086,"R119.2 is an ortholog of human XPNPEP3 (X-prolyl aminopeptidase 3); R119.2 is predicted to have aminopeptidase activity and manganese ion binding activity, based on protein domain information.","YES","CB4856-high","Chr:IV_15992791_15992812_-","N2unique","94.118","17","1","I","370794","370778"
"208","WBGene00020455","III","-",940879,943469,0.893834147716903,1.73453036343038e-07,1.81094977202463,0.002105144902265,9.274437,7.102218,7.157764,6.794091,5.202445,3.84039,3.695708,3.200102,107.611053,107.343056,48.714085,66.152275,15.440029,20.984728,29.812492,35.887993,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins; this gene's encoded protein also contains an FTH/DUF38 motif, which may also mediate protein-protein interaction.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"209","WBGene00020456","III","-",944795,946298,2.10911477384581,3.9533008785797e-51,2.25349299216003,3.33680694170068e-26,17.541021,14.971944,15.378925,13.93123,4.131187,3.580574,3.399611,2.527177,111.078896,127.71627,119.168587,122.22554,25.506716,30.471741,21.788563,28.233253,"This gene encodes a protein containing an F-box, a motif predicted to mediate protein-protein interactions either with homologs of yeast Skp-1p or with other proteins; this gene's encoded protein also contains an FTH/DUF38 motif, which may also mediate protein-protein interaction.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"210","WBGene00020471","II","-",1097926,1100819,-0.410940060892129,7.07849842996437e-05,5.74392520542636,0.0335514927473307,40.011456,44.274597,42.851822,41.99704,51.254005,65.382164,56.646412,54.080936,1.624581,0,0,1.57928,0,0,0,0,"pho-14 is an ortholog of human ACP2 (acid phosphatase 2, lysosomal), ACPT (acid phosphatase, testicular) and ACPP (acid phosphatase, prostate); pho-14 is predicted to have acid phosphatase activity, based on protein domain information; pho-14 is expressed in the anal depressor muscle, intestinal muscle, and the body wall musculature.","YES","CB4856-high","Chr:IV_15804456_15804477_+","N2unique","94.118","17","1","II","1098569","1098553"
"211","WBGene00020517","V","+",6839256,6840254,0.187007050639604,0.000812653502695001,-7.32200455199483,0.0006480149172741,238.236664,229.209366,229.367004,227.399673,207.543976,205.240829,200.317474,203.454605,0,0,0,0,5.127029,3.008498,0,5.637552,"hpo-8 is an ortholog of human HACD2 (3-hydroxyacyl-CoA dehydratase 2) and HACD1 (3-hydroxyacyl-CoA dehydratase 1); hpo-8 is involved in locomotion, nematode larval development and secretion by cell.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"212","WBGene00020627","I","-",3917911,3920172,0.364586869410395,0.000722762079572883,-6.11327746818167,6.66708871965004e-67,22.498785,20.751017,21.885513,18.779917,16.44416,16.44846,17.961712,14.442859,2.627217,3.836473,7.608905,5.745481,257.585266,430.252502,375.982178,340.824005,"Tiling array, microarray, and RNA sequencing studies indicate that T20F5.5 is regulated by hpl-2, nhr-114, eat-2, sir-2.1, spr-5, dpy-10, aak-2, and isp-1; RNA sequencing and microarray studies indicate that T20F5.5 is regulated by Ethanol, Methylmercuric chloride, Progesterone, Chlorpyrifos, Diazinon, single-walled carbon nanotubes, Paraquat, Colistin, and Sirolimus; RNA sequencing studies indicate that T20F5.5 is enriched in the germ line, gon_male_dtc posterior, gon_male_dtc anterior, Z1.p, and Z4.a.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"213","WBGene00020744","V","+",3559075,3559695,0.971424211891206,0.000209653381428254,8.89122142698625,1.37641441782261e-05,4.983925,3.938285,4.070706,2.965134,4.611138,2.073934,3.528293,2.091384,26.96962,38.123959,24.234108,0,0,0,0,0,"T24A6.1 is an ortholog of human CCNO (cyclin O), CCNA1 (cyclin A1) and CCNA2 (cyclin A2); T24A6.1 is involved in embryo development.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"214","WBGene00020860","I","-",10878047,10878378,0.660997559502352,2.14882107284617e-05,0.839064074496903,0.0280932345528591,62.333717,65.577942,74.810013,86.424622,53.918427,47.223408,40.038925,40.259541,21.830477,28.386616,15.322276,23.472471,12.70584,13.714589,12.741907,13.527848,"Microarray, tiling array, and RNA sequencing studies indicate that nspd-10 is regulated by daf-12, atx-3, age-1, hpl-2, eat-2, alg-3, alg-4, ZK1236.1, hlh-30, gld-2, daf-2, csr-1, pgl-1, pgl-3, glh-4, glh-1, spr-5, and alg-1; RNA sequencing and microarray studies indicate that nspd-10 is regulated by Ethanol, Methylmercuric chloride, Manganese chloride, Chlorpyrifos, Diazinon, and Colistin; RNA sequencing studies indicate that nspd-10 is enriched in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"215","WBGene00021055","II","+",4055939,4057707,0.690453537018565,1.10315259749923e-08,-1.24960232214504,0.00354947826718297,6.058241,5.815933,5.537612,7.148352,4.038557,3.722206,3.823572,3.574267,7.848238,6.98918,11.389372,5.868679,15.803967,23.510252,19.003498,23.818571,"W06A11.4 is expressed in the intestinal cell.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"216","WBGene00021167","V","-",2198059,2201415,1.00455887499814,1.62034763131033e-13,7.28942996396661,0.000645784148410259,2.897953,3.016401,2.773247,2.996462,1.34067,1.418643,1.751046,1.20157,0.39581,2.308976,0,1.66076,0,0,0,0,"cyp-32B1 is an ortholog of human CYP4V2 (cytochrome P450 family 4 subfamily V member 2); cyp-32B1 is predicted to have heme binding activity, iron ion binding activity, and oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, based on protein domain information.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"217","WBGene00021192","II","-",3932178,3933740,0.782230013933792,4.43001541640643e-12,2.32520884905443,9.41277574125455e-05,43.125946,50.912209,49.572617,54.330837,27.991125,28.059982,26.62822,31.63814,53.019718,90.034698,18.574429,96.579811,10.869939,15.557325,9.254923,16.710243,"Microarray and RNA sequencing studies indicate that Y14H12B.2 is regulated by lin-35, cyc-1, age-1, lin-15B, nhr-114, tatn-1, emr-1, lem-2, gld-2, tdp-1, sir-2.1, fbf-1, mir-243, daf-2, and daf-16; RNA sequencing and microarray studies indicate that Y14H12B.2 is regulated by Rotenone, Manganese chloride, Progesterone, Testosterone, Hydrolyzable Tannins, Paraquat, and Sirolimus; tiling array and RNA sequencing studies indicate that Y14H12B.2 is enriched in the germline precursor cell and germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"218","WBGene00021219","V","+",2385956,2390722,1.12977425207911,8.43061160248577e-22,3.52939649300922,7.32942317924610e-11,23.116129,22.208145,26.40147,18.639311,10.543545,12.005889,10.489966,9.193075,47.691055,77.985916,132.782257,64.256569,27.854481,14.442783,16.293816,24.135075,"Y19D10A.4 is an ortholog of members of the human SLC (Solute carriers) family including SLC17A1; microarray studies indicate that Y19D10A.4 is regulated by Rifampin, Progesterone, Acrylamide, Humic substances, Paraquat, Ethosuximide, Sirolimus, and Allantoin; RNA sequencing and microarray studies indicate that Y19D10A.4 is enriched in the germ line and muscle cell.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"219","WBGene00021220","V","+",2382233,2384422,1.28635007035098,2.04232072922262e-25,7.52607812641865,4.95218587751026e-50,6.965945,6.140164,8.535897,7.125622,2.851303,3.167145,2.811547,2.306456,329.4245,398.567963,364.511688,348.602966,1.899128,0.628478,3.072967,2.049952,"Y19D10A.5 is an ortholog of members of the human SLC (Solute carriers) family including SLC17A1; microarray studies indicate that Y19D10A.5 is regulated by Progesterone and Chlorpyrifos; microarray studies indicate that Y19D10A.5 is enriched in the muscle cell and hermaphrodite-specific tissues and in neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"220","WBGene00021296","II","-",3109368,3111247,-0.387315390491998,2.36578029767246e-08,-3.09704894749746,3.45574294371591e-30,35.085266,35.677399,33.72691,36.133324,46.212574,44.89613,47.318783,47.00761,26.675764,47.869747,55.42585,38.79044,382.600769,389.493286,356.651917,338.274017,"Y25C1A.13 is an ortholog of human ECH1 (enoyl-CoA hydratase 1); Y25C1A.13 is involved in nematode larval development; Y25C1A.13 is predicted to have catalytic activity, based on protein domain information; Y25C1A.13 is expressed in the intestine.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"221","WBGene00021342","X","-",16541,34439,0.943272447922581,3.33449592796365e-20,-3.40344939126594,6.33010920363902e-15,5.955689,7.173638,6.959991,6.864456,3.211026,3.40188,3.580966,3.709561,0.492129,1.481795,0.88006,2.418605,12.625959,15.67566,12.960693,15.729321,"Tiling array, RNA sequencing, and microarray studies indicate that Y35H6.3 is regulated by hpl-2, tatn-1, drh-3, prg-1, and clk-1; RNA sequencing studies indicate that Y35H6.3 is regulated by Rotenone; tiling array and RNA sequencing studies indicate that Y35H6.3 is enriched in the coelomocytes and germ line and in the DA, VA, AVE, and NSM neurons.","YES","N2-high","Chr:IV_15390733_15390754_+","CBunique","94.118","17","1","X","18981","18965"
"222","WBGene00021360","IV","+",3663636,3664410,-2.88928653153478,4.32982823774167e-55,-2.8000704510209,0.0209685515543072,5.403266,3.939573,3.440719,2.546431,37.360191,32.526093,32.412823,30.210798,0.284396,0.313102,0,0.078132,0.29608,1.750238,2.755466,1.666314,"Microarray and RNA sequencing studies indicate that Y37E11AL.4 is regulated by nhr-114, emr-1, lem-2, bar-1, mir-243, aak-2, and nuo-6; microarray studies indicate that Y37E11AL.4 is regulated by Methylmercuric chloride, Paraquat, and Colistin; tiling array and RNA sequencing studies indicate that Y37E11AL.4 is enriched in the germ line and in the AVE, BAG, and dopaminergic neurons.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"223","WBGene00021387","I","-",10870023,10875046,0.187258058206165,0.0420752799036182,2.54984340733383,1.21550961542603e-09,5.233787,5.688288,5.33646,4.736542,4.786875,4.669427,4.480544,4.561664,51.245312,59.289307,50.622124,31.213625,8.787008,7.139966,6.957283,12.014367,"Y37F4.6 is an ortholog of human ZNF284 (zinc finger protein 284) and ZNF341 (zinc finger protein 341); tiling array and microarray studies indicate that Y37F4.6 is regulated by hpl-2 and wdr-5.1; RNA sequencing studies indicate that Y37F4.6 is enriched in the germ line and intestine.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"224","WBGene00021493","V","-",2069207,2072896,-0.255442655197783,0.000193283690733365,-5.72191778149246,7.13642007136326e-05,9.948322,10.050881,9.887981,10.207467,12.237691,12.370276,12.361593,11.597344,0,0.517439,0,0,13.832348,6.007468,6.291364,14.668739,"Y40B10A.9 is an ortholog of human PLB1 (phospholipase B1); Y40B10A.9 is expressed in the body wall musculature.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"225","WBGene00021497","IV","-",7349283,7365111,0.456413783159076,1.66269370800664e-14,1.26242655544639,0.0322988360867215,19.314299,18.365208,18.148651,18.816294,14.061246,13.83664,12.877186,12.904996,1.046909,2.021802,0.994681,1.906286,0.304163,0.995335,0.391084,0.978176,"Y40C5A.4 is involved in reproduction; Y40C5A.4 is predicted to have glycerophosphodiester phosphodiesterase activity, based on protein domain information; Y40C5A.4 is expressed in certain interneurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"226","WBGene00021579","IV","-",3953935,3956210,2.79806283998757,5.39586208481292e-178,8.55141108474179,1.77034169981472e-05,39.207047,33.921036,34.51326,33.31654,5.472436,4.787048,4.481477,4.127717,2.01348,5.600874,0,4.458303,0,0,0,0,"clec-73 is expressed in the intestine.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"227","WBGene00021637","I","+",3502738,3508421,0.204367206641276,0.0127048676201646,-3.20178458005749,2.51401113108146e-20,16.815046,17.690985,16.852629,17.260965,14.568373,15.830146,15.535631,13.757774,65.770508,54.470566,111.515327,79.970078,711.214966,945.076904,650.804688,760.61792,"Y47G6A.7 is an ortholog of human SLC35C2 (solute carrier family 35 member C2); Y47G6A.7 is expressed in the anal depressor muscle, hypodermis, nervous system, body region, reproductive system, and the excretory cell.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"228","WBGene00021650","I","-",3618889,3619697,-0.340996274701423,0.00566172427152235,0.935848908432866,0.00960821996022284,23.81757,20.872908,23.452105,20.242092,32.396057,27.722139,28.947908,24.376492,13.8859,24.805922,12.520738,21.49987,6.35078,11.431932,8.718197,13.604712,"Microarray and RNA sequencing studies indicate that Y47G6A.26 is regulated by Methylmercuric chloride, Tunicamycin, Manganese chloride, Progesterone, Paraquat, and Colistin; RNA sequencing and tiling array studies indicate that Y47G6A.26 is enriched in the germ line and in the NSM neurons.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"229","WBGene00021671","I","-",231692,238252,-1.0670152122594,8.85643529560161e-17,1.44722159318557,2.3645307397743e-10,1.508089,1.330387,1.206918,1.31193,3.509691,2.997731,2.554511,2.524971,261.71698,366.105164,372.824188,284.45047,98.15715,132.334595,126.463013,134.762054,"Tiling array, microarray, and RNA sequencing studies indicate that Y48G1BM.6 is regulated by hpl-2, nhr-114, csr-1, mut-2, ain-2, alg-1, tdp-1, xpa-1, isp-1, and nuo-6; microarray studies indicate that Y48G1BM.6 is regulated by Cadmium; RNA sequencing and microarray studies indicate that Y48G1BM.6 is enriched in the germ line and in neurons including I5, DA, SAB, and retrovesicular ganglion.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"230","WBGene00021678","I","-",55293,64066,1.06790750874486,3.57772339585207e-15,-1.3994336518598,7.44091331640352e-09,5.803287,4.903538,5.672258,5.21774,2.7468,2.563826,2.886045,1.928852,47.518036,79.240242,53.121235,59.220104,126.084862,170.052399,180.886917,176.165833,"Y48G1C.5 is predicted to have protein tyrosine phosphatase activity, based on protein domain information.","YES","N2-high","Chr:IV_15620564_15620585_-","N2unique","94.118","17","1","I","62239","62223"
"231","WBGene00021793","IV","-",5462501,5464448,-0.792843265422139,9.3453018280257e-13,-6.45588541242177,0.00119903233525685,2.390735,2.399212,2.276209,2.118255,3.922366,3.96533,4.669842,3.641042,0,0,0,0,0.545076,0.184122,0.42718,0.394412,"Y52D5A.2 is an ortholog of human Csk (c-src tyrosine kinase); Y52D5A.2 is predicted to have protein tyrosine kinase activity, based on protein domain information.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"232","WBGene00021843","I","+",3015742,3021531,0.28133883253816,5.01504317649334e-05,-3.19430470406554,0.00290958498257403,60.115677,63.721664,61.455166,61.231297,52.569466,48.296227,50.54277,52.329212,0.425532,2.476278,0,1.831523,6.349881,8.822967,6.18439,28.731831,"Y54E10BR.4 is an ortholog of human NOB1 (NIN1/PSMD8 binding protein 1); Y54E10BR.4 is involved in determination of adult lifespan, hermaphrodite genitalia development, nematode larval development, receptor-mediated endocytosis and striated muscle myosin thick filament assembly; Y54E10BR.4 is expressed in the nervous system; Y54E10BR.4 is localized to the cytoplasm.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"233","WBGene00022002","IV","-",5241364,5241794,0.515071710052167,0.000401185849095163,1.24307606500445,0.00341358168455358,441.027161,447.134674,511.081879,611.934692,371.765167,378.39325,331.803894,322.532196,9.437211,13.119753,11.310996,11.349538,6.341087,5.937002,3.139732,4.322362,"Y59E9AR.7 is expressed in the germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"234","WBGene00022090","IV","+",2488820,2494135,-0.465368398420514,1.05765969432589e-08,2.59471454766938,3.5346017882631e-11,29.506119,27.618317,27.78039,27.275015,41.742363,38.65707,41.396854,34.406174,1.066833,1.26168,2.058346,1.324611,0.230788,0.228394,0.180163,0.330512,"Y69A2AR.19 is involved in determination of adult lifespan; Y69A2AR.19 is predicted to have protein tyrosine phosphatase activity, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"235","WBGene00022130","I","-",2759023,2761044,-0.61187726632714,8.68847222038297e-06,-7.49461743718339,7.13642007136326e-05,5.76717,5.949837,5.002473,4.26123,7.995116,8.575948,9.015623,7.083562,0,0,0,0,1.847914,2.838944,0.781711,0.540255,"Y71F9B.9 is an ortholog of human CRYL1 (crystallin lambda 1); Y71F9B.9 is predicted to have 3-hydroxyacyl-CoA dehydrogenase activity, based on protein domain information.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"236","WBGene00022131","I","-",2776370,2778726,0.404817696797994,0.0296725721523526,2.85755721821664,8.43110269013733e-07,14.942363,19.855616,16.252527,19.179235,10.759954,15.695804,11.005723,13.384348,27.247803,38.291142,24.381321,51.485809,4.155491,5.445579,3.599584,8.200574,"Microarray and RNA sequencing studies indicate that Y71F9B.13 is regulated by cyc-1, isp-1, age-1, wdr-23, ZK1236.1, clk-1, wrn-1, tdp-1, lin-35, csr-1, daf-2, dpy-10, crh-1, tax-6, and mir-35; RNA sequencing and microarray studies indicate that Y71F9B.13 is regulated by Rotenone, Quercetin, and Dafa#1; tiling array and RNA sequencing studies indicate that Y71F9B.13 is enriched in the hypodermis and germ line.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"237","WBGene00022157","I","-",1663412,1667414,0.294879104004426,0.0284458499580965,-3.32396375586379,0.0380849144113283,8.263325,8.633986,8.628004,10.487234,7.581726,7.398222,7.504191,6.97786,0,0.432807,0,0,1.159617,1.036881,2.606113,0.987162,"Microarray, tiling array, and RNA sequencing studies indicate that Y71G12B.22 is regulated by age-1, hpl-2, nhr-114, prg-1, csr-1, pgl-1, pgl-3, glh-4, glh-1, and alg-1; microarray and RNA sequencing studies indicate that Y71G12B.22 is regulated by Methylmercuric chloride, Manganese chloride, Progesterone, and Colistin; RNA sequencing studies indicate that Y71G12B.22 is enriched in the germ line.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"238","WBGene00022198","III","+",2604236,2606541,0.302370245451899,0.0139759364447424,-2.00605564653049,4.91575872238196e-21,8.377499,8.689371,8.502898,9.477115,8.311039,7.107427,6.773753,6.376093,54.823235,59.471287,79.424698,78.348572,266.364227,328.337738,236.828033,313.776459,"Microarray studies indicate that Y71H2B.11 is regulated by isp-1 and mir-243; RNA sequencing studies indicate that Y71H2B.11 is regulated by Rotenone; RNA sequencing studies indicate that Y71H2B.11 is enriched in the germ line.","YES","N2-high","Chr:IV_15535122_15535143_+","CBunique","94.118","17","1","III","2605978","2605994"
"239","WBGene00022215","X","+",131022,132689,-1.15312257608223,3.14478429298583e-19,1.02178386049028,4.52353101817064e-07,1.37893,1.158962,1.125764,1.110732,3.002889,2.524805,2.537176,2.886632,24.641256,40.05381,34.192577,29.975031,12.714525,18.313866,15.349526,19.779684,"Y73B3A.13 is an ortholog of human ELMSAN1 (ELM2 and Myb/SANT domain containing 1) and TRERF1 (transcriptional regulating factor 1); microarray, tiling array, and RNA sequencing studies indicate that Y73B3A.13 is regulated by cyc-1, lin-15B, lin-35, hpl-2, pgrn-1, csr-1, clk-1, lin-54, alg-1, his-24, and hpl-1; microarray studies indicate that Y73B3A.13 is regulated by Colistin; RNA sequencing studies indicate that Y73B3A.13 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"240","WBGene00022224","X","-",214697,215575,-2.00197700430097,2.6715509944487e-43,1.21949698349627,0.00923107999702303,1.214633,1.622765,1.379519,1.515382,5.896583,6.002719,5.518912,7.141042,9.787705,16.200731,10.847106,8.262045,5.587965,6.245662,3.018836,5.450665,"set-28 encodes a moderately sized (240-residue) SET domain-containing  protein with no known non-nematode orthologs; SET-28 54% identity to the  SET domain of SET-5, and 93% identity to the SET domain of Y57A10A.1,  both much larger proteins and thus not strict paralogs; neither  set-28(n4953) nor set-28(RNAi) have any obvious phenotypes.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"241","WBGene00022347","III","-",1409243,1414116,1.1082461187765,5.52764936183091e-07,-6.27768582155068,0.00825952019321697,48.385048,71.630791,70.660545,68.787582,30.425171,32.055092,16.566305,33.566486,0,0,0,0,2.149995,0.099638,0,2.276657,"Y82E9BR.14 is an ortholog of human GLTP (glycolipid transfer protein); Y82E9BR.14 is involved in determination of adult lifespan; Y82E9BR.14 is predicted to have glycolipid binding activity and glycolipid transporter activity, based on protein domain information; Y82E9BR.14 is expressed in the nervous system, body region, reproductive system, and the rectal gland cell.","YES","N2-high","Chr:IV_15922206_15922227_-","N2unique","94.118","17","1","III","1409895","1409879"
"242","WBGene00022354","III","-",1406463,1409239,1.44118832871971,5.21876703923965e-89,9.76053582623684,4.36733731161795e-07,47.776806,51.103321,49.988579,48.338238,19.118444,19.327967,16.553244,17.39776,50.56245,161.209564,0,80.434624,0,0,0,0,"Y82E9BR.22 is involved in determination of adult lifespan.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"243","WBGene00022432","X","-",269127,270029,-0.403160363664561,0.000359257764008761,2.26780936808603,4.41728086125719e-09,3.227785,3.654735,3.727625,3.871027,5.118439,5.028918,4.551521,4.713981,68.565559,73.626549,88.684349,53.802437,17.074509,12.189385,15.170184,16.798244,"Microarray studies indicate that math-43 is regulated by cyc-1; RNA sequencing studies indicate that math-43 is regulated by Mianserin; RNA sequencing studies indicate that math-43 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"244","WBGene00022670","II","+",5519217,5520200,2.19961503487754,2.10772207471577e-104,0.999097268856638,0.00761858650347293,8.810927,8.445705,7.710388,8.159626,1.869176,1.68261,1.926512,1.556031,32.089104,46.812016,53.762688,33.5686,14.869017,22.045925,25.13319,24.12508,"ZK177.2 is an ortholog of human GSG2 (germ cell associated 2, haspin); microarray and tiling array studies indicate that ZK177.2 is regulated by lin-35, hpl-2, sir-2.1, slr-2, fbf-1, tdp-1, alg-1, and isp-1; microarray studies indicate that ZK177.2 is regulated by Progesterone, Atrazine, Cadmium, Humic substances, single-walled carbon nanotubes, and Paraquat; microarray and RNA sequencing studies indicate that ZK177.2 is enriched in the germ line and in the PVD and OLL neurons.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"245","WBGene00022689","II","-",1945518,1946517,-2.01789341931145,5.76159603138255e-48,5.80149199613338,6.47105193852705e-05,1.497032,1.488858,1.36095,1.256438,6.827712,5.9474,6.637114,4.746927,12.547009,17.569216,7.51625,15.446209,0,0.711681,0,0,"Microarray and RNA sequencing studies indicate that math-48 is regulated by cyc-1, wdr-23, nhr-62, eat-2, and ahr-1; microarray studies indicate that math-48 is regulated by Methylmercuric chloride; RNA sequencing studies indicate that math-48 is enriched in the germ line.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"246","WBGene00022760","II","+",4939899,4940282,0.346144476537918,5.43588265460557e-05,1.57513399503099,0.00116181747643421,90.507095,84.234039,86.2276,91.647079,74.464043,70.67009,71.476791,62.254456,4.465243,6.081464,4.240166,6.981772,1.990286,2.632504,1.705171,1.119554,"ZK546.3 is involved in lipid storage.","NO","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"247","WBGene00023036","II","-",3302761,3303750,-0.385998354839015,7.50972675894627e-05,-1.0482467293759,0.00143385474152328,5.378679,5.55407,6.03986,5.61253,7.310362,7.846846,7.169269,7.507291,945.963684,1023.576416,1397.914795,874.978882,1954.005615,2796.275879,2003.657471,2647.266357,"Microarray studies indicate that F39E9.10 is regulated by clk-1; RNA sequencing studies indicate that F39E9.10 is regulated by Rotenone; RNA sequencing studies indicate that F39E9.10 is enriched in the germ line.","NO","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"248","WBGene00023284","V","+",2255533,2256658,-0.738901302526687,5.16696894504964e-06,1.11191899770171,8.60479843766466e-07,2.409129,2.198038,1.880412,1.742842,3.778685,4.132732,3.407226,2.838776,187.232468,229.19812,181.86673,221.284302,97.954872,108.366928,87.530952,102.465324,"F41B5.1 is predicted to have DNA binding activity, based on protein domain information.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
"249","WBGene00023519","V","-",19978620,19981882,1.45849355080956,1.12859125814918e-22,-3.4704458626977,0.00086812697531624,5.348948,4.381477,4.144902,3.751902,1.873116,1.437791,1.5577,1.31084,2.113654,2.473271,0,4.702135,12.762842,34.536823,40.092754,31.882113,"RNA sequencing studies indicate that Y60A3A.24 is regulated by nhr-62 and eat-2; RNA sequencing studies indicate that Y60A3A.24 is enriched in the germ line.","YES","N2-high","NA","NA","NA","NA","NA","NA","NA","NA"
"250","WBGene00043989","X","-",236067,236810,-0.599993515337458,8.84605448971371e-05,1.41831650448861,3.54081454973874e-05,4.248168,3.643884,3.195352,3.537332,5.899381,5.788796,6.399057,4.604808,298.169922,398.750336,453.851471,363.62677,121.547997,200.63266,84.237495,198.550674,"RNA sequencing studies indicate that AC8.11 is regulated by tatn-1.","YES","CB4856-high","NA","NA","NA","NA","NA","NA","NA","NA"
